Source,job_title,company_name,salary,location,short_summary,link
indeed,"
Front Desk Receptionist/Administrative Assistant","
PIXELS ACADEMY",,"Hyderabad, Telangana","Currently, we have an opening for Front Desk Receptionist/Administrative Assistant She will be responsible for making calls & attending visitors and givingï¿½",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0C70jkagQwK6tJB3ffV_g9HA87zDNSq28y8PK5huzmiRERzUSI_ea5Wr3Cc-9qFqC7yx6vnzt-68o6bMUQG9v1vadht76yv-o1QG9aYe6QA8TWeZz39lIZiuqCctKf3ApIVxmyeHNzDDAQ946d_TvD-DIL-DEHYtDnT_iwUuGVjWArgw6-SPT5m0L45ATt85myxsGCHPG804gdaGxucYA5iac5mk8rZNj_tSreeV9fjJfC4YLqRZsSMqw7-q2Yn4Sp9YVfeb89iMrF_3M19jOKW6sLyX9ZUha8hHwfTx4UEg5GkozzSlQGdr4N5YmKAbIegecxeVRbmjMb0Gafuqe5YrjOk0T2v99ff3sGBcRdJC8bKKB8803LQMtcfM_4B-VpG3tKqLs0skm4sAXSm5neXaNMjPO3_7FycJdmgWe7h3tlPFMwuhx6kCTY0cIfi77iLNOyY1Bq0zOy40DjXd97eBoAPgbVOqL8=&p=1&fvj=1&vjs=3
indeed,"
High School Physical Science","
Rainbow International School- Beeramguda, BHEL",,"Hyderabad, Telangana","Rainbow International School Beeramguda , is in need of a well qualified High School Physical Science faculty with a minimum experience of 5 years in CBSE.",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0AGUmtiy9LTdBszmlrhbZ8fSSJGHuf7KIDuD6H3YpdzZikhgsufREdBXrwGCEN0lq1E_6ScDigNKsbMCkdUfw6MgpHHz2cHuGrNkoVsaqwwFwTQXrpQZ8a7gOm1bEXdHgmcFxPTAlfIBQwSF4OkgN4UHkCqzkmpq7RpvmugusSByyJAino-_j215MVwirBEv9IZr4api06QWAKQN5ChjxlX8Zj0pNjtDuo8Ie_PQ4gAoteK1XwqBCsqgnYvnDUxmjBES7RbCxt18dlnAeFHXjLamKQdSI-9fxY1gfTh12RIs8OofY4aKinB5nmtoaFTV0g84JrYk-KiijX1M6CF-lhRS8PbqIjWt71U9Xkr12izLzduYHcKQswOyEASSiBX2fWQuQed3ZN7E6vTRAydUrf53AGSf7fF22UiLnabMtxHwJxvWq7o0poJIgjfyUOrDkMbbd3vUpFaMg==&p=2&fvj=1&vjs=3
indeed,"
Store Merchandising - Merchandising Manger","
Aritzia",,,"Through effective floor management, our MMs ensure their stores deliver an exceptional experience for every client.",https://www.indeed.co.in/rc/clk?jk=fba1b47b4778bf55&fccid=230bf53df7c46c1a&vjs=3
indeed,"
Legal Researcher","
Aster Minds Enterprise Solutions Pvt Ltd",,,Must have good typing skills with maximum accuracy.,https://www.indeed.co.in/company/Aster-Minds/jobs/Legal-Researcher-ae3a3bdad6a13133?fccid=2fad2ad6d819dc88&vjs=3
indeed,"
Purchase Executive","
BOTANIC HEALTHCARE PRIVATE LTD",,,He/she will be working with a team of experts to procure best quality raw materials for extraction he/she will be working from our Global Headquarters in theï¿½,https://www.indeed.co.in/company/Botanic-Healthcare-Pvt-Ltd/jobs/Purchase-Executive-c786a5d299836e4a?fccid=7a63ad6af9210dfc&vjs=3
indeed,"
Client Support Executive","
Virile IT Solutions Pvt. Ltd","
ï¿½ï¿½ï¿½15,000 - ï¿½ï¿½ï¿½22",,The best opportunity for BPO and freshers candidates.,https://www.indeed.co.in/company/Virile-IT-Solutions-Pvt.-Ltd/jobs/Client-Support-Executive-67efab54558c43d5?fccid=f961cbc277a2bc0c&vjs=3
indeed,"
Vigilance Officer","
Delhi Public School Nadergul","
ï¿½ï¿½ï¿½25,000 - ï¿½ï¿½ï¿½30",,Delhi Public school Nadergul is looking for Vigilance officer preferably an Ex-servicemen.,https://www.indeed.co.in/company/Delhi-Public-School-Nadergul/jobs/Vigilance-Officer-2025b9fb441c64a4?fccid=b7995e734ad131b2&vjs=3
indeed,"
Photoshop Editor","
Tulfa Private Limited","
ï¿½ï¿½ï¿½8,000 - ï¿½ï¿½ï¿½18",,"Salary: ï¿½ï¿½ï¿½8,000.00 to ï¿½ï¿½ï¿½18,00",https://www.indeed.co.in/company/Tulfa/jobs/Photoshop-Editor-67cb4b64f3820cf0?fccid=f54da8ea2e3fec4d&vjs=3
indeed,"
Purchase Executive","
JAM JAM GROUP",,,"Evaluate supplier performance based on quality standards, delivery timely & best prices and ensure all the criteria are met according to the organizationalï¿½",https://www.indeed.co.in/company/JAM-JAM-GROUP/jobs/Purchase-Executive-05af208564256aee?fccid=18ac7154574b7d06&vjs=3
indeed,"
CPC Customer Service - Retail",,,,They also offer working capital loans and Business loans for Small Businesses and is also responsible for the rural lending business of the bank.,https://www.indeed.co.in/rc/clk?jk=b6b9c9db936798aa&fccid=ebe92c1659c8371b&vjs=3
indeed,"
Project Coordinator","
Tecmend","
ï¿½ï¿½ï¿½40,000 - ï¿½ï¿½ï¿½5",,"While the specific role varies from company to company, project coordinators are generally expected to develop a schedule designed to meet necessary deadlines,ï¿½",https://www.indeed.co.in/company/Tecmend/jobs/Project-Coordinator-f4d75e9d3eb12fd9?fccid=5546df81d219fbd3&vjs=3
indeed,"
Premium Auditor - All Locations","
NEIS Inc.",,,"Examine the policyholder's records, gather data to determine correct classifications for business activities and write an effective description of operations.",https://www.indeed.co.in/rc/clk?jk=2628b1cb0ff5ee26&fccid=2f48f7f88a1fe6f4&vjs=3
indeed,"
Content Writer (Freshers from Hyderabad only)","
Zesro Technologies Private Limited","
ï¿½ï¿½ï¿½1,40,000 - ï¿½ï¿½ï¿½1,8","Hyderabad, Telangana",Passionate about the Web and Online shopping industry.,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BUsXevBn_kyQJs-kvIe6dbwKTJodQnIsEZIiwlh3rjZGpDZT3T5qd6iQFoPb2ZdfWTsUb1KlutoQERxcuUCHV8A_R3V7YfYB2yEnGFZXtM1Bqihm2zfukMjr1Lj-Omz0L5tzeSyHLH7pCJYxGeq2sHQR3OwyQEYmj-KZzmschOjTzA1uiF3OcNCYpBL5AJChSmZnDOWQUoFg26U4dIDg_8gMHKLg-tGa0wXdyMe36O9infonuwwjpDoFvwvprnjy2vH-xVQQ4sgIRJ5NIDJs6XU70LlD12Vb338xlCo2RFKsb-8fXNXZ5uuJVuKGbZsBJ58xntZutQutLDFAunSs1BMmk5S4jM322mcx_pyyMrlTuywFS24UAupp6NqEYabKsfH6IY8H4Ij2MBDPpZEAST_CgJ74AC-J1d6ib7q0m6z050kQL91w5C-w75id2WzkHo6SHV6nsBI_RvYkN2fBlO&p=13&fvj=1&vjs=3
indeed,"
Online Tutor - Women Candidates Only","
Whitehat Education Technology Pvt. Ltd.","
ï¿½ï¿½ï¿½30,000 - ï¿½ï¿½ï¿½50","Hyderabad, Telangana",WhiteHat Jr provides curriculum and digital platform and trains you free as a Certified Early Childhood Coding Expert.,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0DeaRJ22kxg2JqrXyYf-GtO-_gK1Fzeq_EbcCN_nic61AjdWuKAJ2d2sYtX5h8KtiA66iluR0zkYHFHQV3qPGDZcCE3XL5kf-EFxDRlPP-dekuyqcD88Q6Iu7MitVLoi0c5IPeX_juZEYZ2fw4oAVc4mqQJKtbWEbQh-3dglsQaj9dJ7J29TaRdwnmujjYdD6pYueG7_UdInJ6ikXCu5BHC3svq_KhrMl6xzAdKG1A-S5TXMV5tFgmkhM8vTtUUnkAkPqJZtUZX1v6x13DvAYD6HdtjrT7OCeba45bpTbPkwMp6CAoVxcnMC4tAh6D8uoR0n40-YI0MpqXtuQOZRGrE1AUNPwJEfuwWH7vhYHbc1-J1gWTPzNhqX1CJoU7H59uchu1ZR8KxhWMp_qPqErN6d9P9UDFpomjwgrcww_TytPrK6ueKhtlWcRzrE4PHRd33L5x6bleWYu3Nex5VYRz1fm0MLa2t4nWFsI8SD7fR6TnzyrgdM7f-yR4LMverNJVyPWtOguzIvu-taHcvuMKrD15M8lpJWII1YCLqlSPS_w==&p=14&fvj=1&vjs=3
indeed,"
Teaching Staff","
nniit",,,"Salary: ï¿½ï¿½ï¿½5,000.00 to ï¿½ï¿½ï¿½30,00",https://www.indeed.co.in/company/nniit.com/jobs/Teaching-Staff-51231991cd27ca2c?fccid=93609abd626262d2&vjs=3
indeed,"
receptionist / secretary/pa","
Unicca Emporis Private Limited","
ï¿½ï¿½ï¿½2,90,000 - ï¿½ï¿½ï¿½7,5",,Receive and sort daily mail/deliveries/couriers.,https://www.indeed.co.in/rc/clk?jk=53afdbaef08dbb1e&fccid=bcd2d453bd87016a&vjs=3
indeed,"
Staff Car Driver",,"
ï¿½ï¿½ï¿½5,200 - ï¿½ï¿½ï¿½20",,"To Apply for the job posting from India Post, please click on the Apply Now button below.",https://www.indeed.co.in/rc/clk?jk=d849fc18353eeaf8&fccid=78b7a21de12b3789&vjs=3
indeed,"
US IT Recruiters","
Synergy Global Technologies Inc","
ï¿½ï¿½ï¿½2,00,000 - ï¿½ï¿½ï¿½3,0",,"Synergy Global Technologies Inc., a premier enterprise, caters services and solutions in Information Technology for various business domains.",https://www.indeed.co.in/company/Synergy-Global-Technologies-Inc/jobs/US-IT-Recruiter-80eb137157d96ac5?fccid=e76feac1063543d6&vjs=3
indeed,"
Required Dispatch Assistant",,,,"The Heritage Group, founded in the year 1992 by Mr. Nara Chandrababu Naidu, is one of the fastest growing Public Listed Companies in India, with six-businessï¿½",https://www.indeed.co.in/rc/clk?jk=6301feb1b268210c&fccid=13ab699358d37a01&vjs=3
indeed,"
ACCOUNTANTS","
UPI POLYMER PVT LTD",,,Total work: 3 years (Preferred).,https://www.indeed.co.in/company/UPI-POLYMER-PVT-LTD/jobs/Accountant-607f7b488e26996c?fccid=887b8aae2c8b9871&vjs=3
indeed,"
Office Administrator","
YNM Pan Global Trade Pvt Ltd","
ï¿½ï¿½ï¿½15,000 - ï¿½ï¿½ï¿½18",,"To Know More About our Company, Please Visit our Website : www.ynmsafety.com*.",https://www.indeed.co.in/company/YNM-Pan-Global-Trade-Pvt-Ltd/jobs/Office-Administrator-f705b17a968694fb?fccid=d5547d42144941c6&vjs=3
indeed,"
Customer Service Agent","
Volksskatt","
ï¿½ï¿½ï¿½13,000 - ï¿½ï¿½ï¿½17",,Record customer information within our customer service database.,https://www.indeed.co.in/company/Volksskatt/jobs/Customer-Service-Agent-6c82136d2e390776?fccid=983b4c6695b5248e&vjs=3
indeed,"
Project Coordinator","
Tecmend","
ï¿½ï¿½ï¿½40,000 - ï¿½ï¿½ï¿½5",,"While the specific role varies from company to company, project coordinators are generally expected to develop a schedule designed to meet necessary deadlines,ï¿½",https://www.indeed.co.in/company/Tecmend/jobs/Project-Coordinator-f4d75e9d3eb12fd9?fccid=5546df81d219fbd3&vjs=3
indeed,"
Hiring Callcenter Executive","
Dr Care Homoeopathy","
ï¿½ï¿½ï¿½9,000 - ï¿½ï¿½ï¿½11",,Obtains client information by answering telephone calls; interviewing clients; verifying information.,https://www.indeed.co.in/company/Dr-POSITIVE-HEALTH-SCIENCES-PVT-LTD/jobs/Callcenter-Executive-b7037ba2fe499ce1?fccid=1509972a7b08d39e&vjs=3
indeed,"
High School Physical Science","
Rainbow International School- Beeramguda, BHEL",,"Hyderabad, Telangana","Rainbow International School Beeramguda , is in need of a well qualified High School Physical Science faculty with a minimum experience of 5 years in CBSE.",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0AGUmtiy9LTdBszmlrhbZ8fSSJGHuf7KIDuD6H3YpdzZikhgsufREdBXrwGCEN0lq1E_6ScDigNKsbMCkdUfw6MgpHHz2cHuGrNkoVsaqwwFwTQXrpQZ8a7gOm1bEXdHgmcFxPTAlfIBQwSF4OkgN4UHkCqzkmpq7RpvmugusSByyJAino-_j21y0cddoJYt3-3eaNheMwVh-PNMKn_vGLGZFdlbXjU1L4n4Db3SIVMKkTeKYxJZJyX5fh7_Q9LKsls8EJlrw9HlOlYArDAXafeXQPv7rYLIggEKqQDTZ5kNpMVfkuswQE72KFaVeePb0ljstlbG23afyT1z3QmivSDREvDgPOBO1-ZO90TAwKIiUWGyOMUzA0u0QCDDJ2uX_UVRQkjSGuiPc0-al97prRqFSjZIyfBmjNnVPxTWRGOqcmkb5KAitgE0YkBPHKjQfghlDFoTyeKiA==&p=10&fvj=1&vjs=3
indeed,"
Online Tutor - Women Candidates Only","
Whitehat Education Technology Pvt. Ltd.","
ï¿½ï¿½ï¿½30,000 - ï¿½ï¿½ï¿½50","Hyderabad, Telangana",WhiteHat Jr provides curriculum and digital platform and trains you free as a Certified Early Childhood Coding Expert.,https://www.indeed.co.in/cmp/Whitehat-Education-Technology-Pvt.-Ltd.
indeed,"
Content Writer (Freshers from Hyderabad only)","
Zesro Technologies Private Limited","
ï¿½ï¿½ï¿½1,40,000 - ï¿½ï¿½ï¿½1,8","Hyderabad, Telangana",Passionate about the Web and Online shopping industry.,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BUsXevBn_kyQJs-kvIe6dbwKTJodQnIsEZIiwlh3rjZGpDZT3T5qd6iQFoPb2ZdfWTsUb1KlutoQERxcuUCHV8A_R3V7YfYB2yEnGFZXtM1Bqihm2zfukMjr1Lj-Omz0L5tzeSyHLH7pCJYxGeq2sHQR3OwyQEYmj-KZzmschOjTzA1uiF3OcNEbGK2AVTZx8aVefuc9iAeO0PloJzZtrDwBvHNqO0RDR2H1yC5iWZKDm7LRYVg5pWj4gWdzEZBhw7a2q0iv9LSr0J8m1Rv5COXFt0HNZKMnJoVuxHo6_spNUOh3ryfXp7b7O8hRD8YbSM-JTWLPZIokvfvHB5EuSqBcfexP0stcCOz4q0YwJVLZDeoQH7olB1oym0l0inIuAJ7nOhULGVnaHxr5B27eyW9oE4PTbLPgcA5wpOZJT41OZxAJ81qUt8AoS-5Ik4Y7eB40XJCb6fSZmyH3L-VpTH&p=12&fvj=1&vjs=3
indeed,"
Online Python Trainer (Female candidates only)","
Whitehat Education Technology Pvt. Ltd.","
ï¿½ï¿½ï¿½30,000 - ï¿½ï¿½ï¿½50","Hyderabad, Telangana",WhiteHat Jr provides curriculum and digital platform and trains you free as a Certified Coding Expert.,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0DeaRJ22kxg2JqrXyYf-GtO-_gK1Fzeq_EbcCN_nic61FvK2w2XEXvdTXwDDLQRWDyr0ztTlpcQ5J4Wydcp43Aoh8yng5IZfhVHau2jaKBBWnmKW8z5iXKmfcZ2_AFyRBjVhx3KVM8_57EEYzsfC0U4U1bnuwHqZOsDpu0ym-DrpnBEqmquNcFF4ZcjciJioRjr_Nwa274g7CIK3QJNHK-HmDNuv4f52B4EuR_SlVs4Z2oUNqqYEhy05ReQnVYnz1K-dMYJicCD6--qOUZo7tIqC4aayG1Aq2IPaA7goiiOQn30f2B6qugEZrACIf8752knOSEHWT5aR6CK6Sz9sRl52y9-FGkydlD0vmqqq4KnSzgaBta9w3LGUa7F01KNvZPaZxBccAA1d640XtrV7yzxY3DSfW0OUAW_CvcO8f-UDJXWQ0VX0-XS2KZsJdgw9jFcFQ5yWaqiMX5axsjwkFeO1wTDK-gUnVi5sC2Adf23bfkrAMdNv0SHwXBaUECsFN5cJIasB-2xcnYEEcpiZNvwKJ068MZ8z6uGOFBPKXDKBbcdD1zZtSmmSoVKwOs177Q=&p=13&fvj=1&vjs=3
indeed,"
Front Desk Receptionist/Administrative Assistant","
PIXELS ACADEMY",,"Hyderabad, Telangana","Currently, we have an opening for Front Desk Receptionist/Administrative Assistant She will be responsible for making calls & attending visitors and givingï¿½",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0C70jkagQwK6tJB3ffV_g9HA87zDNSq28y8PK5huzmiRERzUSI_ea5Wr3Cc-9qFqC7yx6vnzt-68o6bMUQG9v1vadht76yv-o1QG9aYe6QA8TWeZz39lIZiuqCctKf3ApIVxmyeHNzDDAQ946d_TvD-DIL-DEHYtDnT_iwUuGVjWArgw6-SPT5mpPX_FLR_uy4ca0i6vPwyA0vpGt0aWXsvWRfNlWqyihKHmFSqf4aEVYFHi_A-zPslEF1sEEML5MXKQvr_mPA0Jbe8ohJISrDEAOYMS3kOOaJY5krzA_j6ekxNv9NYMokfVoaf0eFT2bVI-9xhLo4JRW1wqkKBdVjBr1UhEfPLYc8jXmDsvw3KsFu3X2Nupna7oBr-EsJe-5nTxtPuCMtozNORLyxp7BzYrgujwF1RQt3FnFL-7w2C9nVGi7FjiBsUEw04LQQbK9-jkNvB7w1k7qgMhwRfIHAtSoYnIQkDxj8=&p=14&fvj=1&vjs=3
indeed,"
Online Tutor - Women Candidates Only","
Whitehat Education Technology Pvt. Ltd.","
ï¿½ï¿½ï¿½30,000 - ï¿½ï¿½ï¿½50","Hyderabad, Telangana",WhiteHat Jr provides curriculum and digital platform and trains you free as a Certified Early Childhood Coding Expert.,https://www.indeed.co.in/cmp/Whitehat-Education-Technology-Pvt.-Ltd.
indeed,"
Content Writer (Freshers from Hyderabad only)","
Zesro Technologies Private Limited","
ï¿½ï¿½ï¿½1,40,000 - ï¿½ï¿½ï¿½1,8","Hyderabad, Telangana",Passionate about the Web and Online shopping industry.,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BUsXevBn_kyQJs-kvIe6dbwKTJodQnIsEZIiwlh3rjZGpDZT3T5qd6iQFoPb2ZdfWTsUb1KlutoQERxcuUCHV8A_R3V7YfYB2yEnGFZXtM1Bqihm2zfukMjr1Lj-Omz0L5tzeSyHLH7pCJYxGeq2sHQR3OwyQEYmj-KZzmschOjTzA1uiF3OcNPOTm9tFWV-Ow2dOfmLXYth1T4OgRHCuHr1zGDCt4tdFuEZ5mR1dMqpjlNtsz3f7P02bfB-sWks5K7j6am3mb-T4MtXY5oObm64rpZjzIqMc6ND5cPtAV8phTJCozU7JOYuQkQnY56ieYJt-0Big7uxh7P5dd1I7PASOe0xeKzfaW0s1rHsobaA5IzSs06GWOgTCH0JiSUxYfU6UrNTvIlwFzcXvgPkgzVeNZG_MtnKsAcrzS-btQadhIUxXPYR8olecA3s9SMAfSjTRYrPGbXv8IfTDdzPtE&p=1&fvj=1&vjs=3
indeed,"
High School Physical Science","
Rainbow International School- Beeramguda, BHEL",,"Hyderabad, Telangana","Rainbow International School Beeramguda , is in need of a well qualified High School Physical Science faculty with a minimum experience of 5 years in CBSE.",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0AGUmtiy9LTdBszmlrhbZ8fSSJGHuf7KIDuD6H3YpdzZikhgsufREdBXrwGCEN0lq1E_6ScDigNKsbMCkdUfw6MgpHHz2cHuGrNkoVsaqwwFwTQXrpQZ8a7gOm1bEXdHgmcFxPTAlfIBQwSF4OkgN4UHkCqzkmpq7RpvmugusSByyJAino-_j21N-gXaS3XY7uiOSBZ0O-K_lwV_V0IJiQArIMLZdLAcyr9ML-z8vk4XFs9TZDAf3n4ZMBZYnJVuTHrMd7nsXXB3UHC4TmPvf79vxb9m-v1seIbjygOxRwVaC209bRZ_16mtqxSREZdLA1A-xdlCnLUPmsKgV_wBem2x2BuT9tUL5-HQGrsrBixJr5diCK1COqd2PGeRENOB7eysfkyvnxf8QL1_doqaxZEEpox-EMX09l2VBTIGQ3sPsy9MbWvoDWo2tXjzfQ_y35Sure90pq-vA==&p=2&fvj=1&vjs=3
indeed,"
Virtual Assistants",,,,"Should have working experience in MS Office Tools, Outlook Express, Internet etc.",https://www.indeed.co.in/rc/clk?jk=c5e5de1bccaf867f&fccid=5aa5287bcda8961b&vjs=3
indeed,"
Logistics Coordinator",,,,"The position requires the capacity to work successfully in a team environment, build effective working relationships inside and outside of the group, whileï¿½",https://www.indeed.co.in/rc/clk?jk=3af0420500a184cb&fccid=fe2d21eef233e94a&vjs=3
indeed,"
Jr. Executive - Accounts Receivables",,,,Designation: Assistant / Junior ExecutiveDepartment: Finance & AccountsWork Location: Miyapur & ECIL Sales OfficesReporting To: Accounts Incharge - AR -ï¿½,https://www.indeed.co.in/rc/clk?jk=fa71e9d62412d60a&fccid=7efd4db2af6dc1b7&vjs=3
indeed,"
Customer Service Representative","
IBPO-NIRVANA TECHPOD Pvt Ltd","
ï¿½ï¿½ï¿½12,000 - ï¿½ï¿½ï¿½15",,"Salary: ï¿½ï¿½ï¿½12,000.00 to ï¿½ï¿½ï¿½15,00",https://www.indeed.co.in/company/IBPO--NIRVANA-TECHPOD-PVT/jobs/Customer-Service-Representative-cac0c89f449ae8e8?fccid=68c20fae81eb14ba&vjs=3
indeed,"
Counselling Psychologist","
Manastha Health Solutions Private Limited","
ï¿½ï¿½ï¿½12,000 - ï¿½ï¿½ï¿½25",,Please visit the website for more information and send us an email with a recent resume.,https://www.indeed.co.in/company/Manastha-Health-Solutions-Private-Limited/jobs/Counselling-Psychologist-fcc82af132c52113?fccid=1ef747f0afbce693&vjs=3
indeed,"
Production Supervisor","
Hitech Spices Pvt Ltd - Jeedimetla","
ï¿½ï¿½ï¿½14,000 - ï¿½ï¿½ï¿½16",,Food industry: 2 years (Required).,https://www.indeed.co.in/company/Hitech-spices-Pvt-Ltd/jobs/Production-Supervisor-2dbbb1c8895e9661?fccid=0a4da3f00e7e6cfd&vjs=3
indeed,"
CPC Customer Service - Retail",,,,They also offer working capital loans and Business loans for Small Businesses and is also responsible for the rural lending business of the bank.,https://www.indeed.co.in/rc/clk?jk=b6b9c9db936798aa&fccid=ebe92c1659c8371b&vjs=3
indeed,"
Accounts Assistant","
HARI AGARWAL AND ASSOCIATES",,,Candidates with Inter Commerce qualification.,https://www.indeed.co.in/company/HARI-AGARWAL-AND-ASSOCIATES/jobs/Account-Assistant-4127d46591713b40?fccid=fc95b248961e5593&vjs=3
indeed,"
Office Admin","
RK Infra and Interio","
ï¿½ï¿½ï¿½8,000 - ï¿½ï¿½ï¿½12",,"Salary: ï¿½ï¿½ï¿½8,000.00 to ï¿½ï¿½ï¿½12,00",https://www.indeed.co.in/company/RK-Infra-and-Interio/jobs/Office-Admin-b54377a5aa64c8a8?fccid=dd8e85686bab15cf&vjs=3
indeed,"
Overseas Education Counselor","
Valmiki Group","
ï¿½ï¿½ï¿½2,00,000 - ï¿½ï¿½ï¿½6,0",,Should have good communication skills and written skills.,https://www.indeed.co.in/company/Valmiki-Group/jobs/Oversea-Education-Counselor-79847744fac13972?fccid=f3b251e01681e146&vjs=3
indeed,"
Online Python Trainer (Female candidates only)","
Whitehat Education Technology Pvt. Ltd.","
ï¿½ï¿½ï¿½30,000 - ï¿½ï¿½ï¿½50","Hyderabad, Telangana",WhiteHat Jr provides curriculum and digital platform and trains you free as a Certified Coding Expert.,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0DeaRJ22kxg2JqrXyYf-GtO-_gK1Fzeq_EbcCN_nic61FvK2w2XEXvdTXwDDLQRWDyr0ztTlpcQ5J4Wydcp43Aoh8yng5IZfhVHau2jaKBBWnmKW8z5iXKmfcZ2_AFyRBjVhx3KVM8_57EEYzsfC0U4U1bnuwHqZOsDpu0ym-DrpnBEqmquNcFFkXYn9B8SXuRKdNLRMDQpTPcpuWL3sWIJ_DihzpWGhrLA-Jl6v0Ikm9Gxag748j6WsZAock2qQGJ_H50PhOGP5mzq-7Aj4HVV5wU8HACzmuJWXAl_rnc_rrU4OLj0PxKgPJy9aX6JN9jGjjrB8siULy8ivXHK3xGPsuT0doTE3Hlpts3AdQkD_BKUCSmC_0MWM5xHSSlPEs9h-ibWd4uOF443ekePTvSBg06oamwd5y7HjxfWcld_4LYhkKPUtx9xGfNEARox6Vu42S-3T2Hed6z8CdPkXsav4zq8DRycaQEZcwCet36YT9yqx6Oih05L5Y10f-74ikVnMoaWz8acHbQq--oE5dp_47KKZmxreC83SmqW1MoMp5A7scJIaO9Y1FJsm_tIu7o=&p=13&fvj=1&vjs=3
indeed,"
Front Desk Receptionist/Administrative Assistant","
PIXELS ACADEMY",,"Hyderabad, Telangana","Currently, we have an opening for Front Desk Receptionist/Administrative Assistant She will be responsible for making calls & attending visitors and givingï¿½",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0C70jkagQwK6tJB3ffV_g9HA87zDNSq28y8PK5huzmiRERzUSI_ea5Wr3Cc-9qFqC7yx6vnzt-68o6bMUQG9v1vadht76yv-o1QG9aYe6QA8TWeZz39lIZiuqCctKf3ApIVxmyeHNzDDAQ946d_TvD-DIL-DEHYtDnT_iwUuGVjWArgw6-SPT5mGuPRbW58wg1vDGysp6Ja3_SbWz-_eoAUz6YPd62eFj4Jezsf0W1IYzqOuEOhjrkzLKAeIsaXQm9Lt2BcvFUYKSrFv1hrTP4YfznQeAjgC38LuHKXE-uaCqQaTnqch_jFiYK504x5wyKGLSm2QB9OefaNmxTtbU2sx01YnVdWsPtQoxNyaxRIHANpr0AEWwzLPpp41XGTDg1aLq_XkMD6Nob3GZpW4AqCdoyw7-qsYVi5IZiq1Uqpr6TmZmmuyxrlD2Kb-QHsUO6vaTuvAvkT81yPXKvsCyPICTO74YtpKjw=&p=14&fvj=1&vjs=3
indeed,"
Online Python Trainer (Female candidates only)","
Whitehat Education Technology Pvt. Ltd.","
ï¿½ï¿½ï¿½30,000 - ï¿½ï¿½ï¿½50","Hyderabad, Telangana",WhiteHat Jr provides curriculum and digital platform and trains you free as a Certified Coding Expert.,https://www.indeed.co.in/cmp/Whitehat-Education-Technology-Pvt.-Ltd.
indeed,"
Front Desk Receptionist/Administrative Assistant","
PIXELS ACADEMY",,"Hyderabad, Telangana","Currently, we have an opening for Front Desk Receptionist/Administrative Assistant She will be responsible for making calls & attending visitors and givingï¿½",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0C70jkagQwK6tJB3ffV_g9HA87zDNSq28y8PK5huzmiRERzUSI_ea5Wr3Cc-9qFqC7yx6vnzt-68o6bMUQG9v1vadht76yv-o1QG9aYe6QA8TWeZz39lIZiuqCctKf3ApIVxmyeHNzDDAQ946d_TvD-DIL-DEHYtDnT_iwUuGVjWArgw6-SPT5mzc14evDzqePhAd1Mqab9zLZo3fxdovf0-3YxEqogPpbsCscZVErYb2p-6u6KI5ujPSqrdNs7D_fymEQDkI0BqaUxBSj-6JNmM3ZYQdd8XJcSzwCaypZur4Odc_Gg6-ENZnegXXCIu5W9lbw1LUyTHEZ7ZeJCkfEoHLm7vIMDcAdMDL1EG2s0MpoHM2wcbC2-7HqlUSRBpI3vzMqYhfcCZNGlNoJ8TbJO9Oxo4RLK4If9W60MNlwiGGvWEQ5o4rKGY33vLxeyut4vt-hOkWCiNk3L5i5Ir01_X207TRzp6zQ=&p=1&fvj=1&vjs=3
